GDAX_id,buy/sell,datetime,fiat_balance,price,product_id,quantity,status
f35efdc9-c92f-4f4c-951a-57456ad77d2f,ETH-USD,2018-06-15 01:00:17,buy,502.98,0.24859321509,pending,1250.3741532607756000
d1fe32ac-f585-41cd-9b76-b3d54b0a70af,ETH-USD,2018-06-15 01:15:17,sellUpper,501.32,4.3280035000000000,pending,1250.3741532607756000
76e79140-132a-4088-8cb5-23c34043cf75,ETH-USD,2018-06-15 01:30:17,sellUpper,503.58,4.3280035000000000,pending,1250.3741532607756000
b37b9687-958f-4850-bd07-29d6cd10b083,ETH-USD,2018-06-15 01:45:17,sellUpper,504.74,4.3280035000000000,pending,1250.3741532607756000
121a9848-d962-4600-9f75-daf8209f84bd,ETH-USD,2018-06-15 02:00:18,sellUpper,505.28999999999996,4.3280035000000000,pending,1250.3741532607756000
54d03e17-ded5-4cdf-9176-85ed8e46e1fe,ETH-USD,2018-06-15 02:15:18,sellUpper,505.59,4.3280035000000000,pending,1250.3741532607756000
c30adc04-2532-47ec-8f37-2d4457803f30,ETH-USD,2018-06-15 02:30:18,sellUpper,508.48,4.3280035000000000,pending,1250.3741532607756000
1f277913-a4d1-477f-b6b1-87dfba3854c6,ETH-USD,2018-06-15 02:45:18,buy,507.36,0.246447128915,pending,1250.3741532607756000
05094156-719e-43c3-8782-18fa4836c653,ETH-USD,2018-06-15 03:00:19,sellUpper,508.55,4.3280035000000000,pending,1250.3741532607756000
2bfa80f6-7fc3-4d17-8d44-abcdb95e6704,ETH-USD,2018-06-15 03:15:19,buy,509.69,0.245320518994,pending,1250.3741532607756000
aa0adfdc-9685-48d0-a61b-3f36f532bdf1,ETH-USD,2018-06-15 03:30:19,buy,506.6,0.246816848255,pending,1250.3741532607756000
f133313d-1d6b-44db-a371-5b9215d4a40e,ETH-USD,2018-06-15 03:45:19,sellUpper,504.4,4.3280035000000000,pending,1250.3741532607756000
